Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  deleted_Columns  
477  966  2  1  0.0103293025653286  0  
478  968  2  1  0.0103498248397034  0  
479  970  2  1  0.0103216295973348  0  
480  972  2  1  0.0103301190564068  0  
481  974  2  1  0.0103341031937910  0  
482  976  2  1  0.0103349839616497  0  
483  978  2  1  0.0103351280785560  0  
484  980  2  1  0.0103512135873891  0  
485  982  2  1  0.0103431907775796  0  
486  984  2  1  0.0103441435240182  0  
487  986  2  1  0.0103462682063185  0  
488  988  2  1  0.0103469684845434  0  
489  990  2  1  0.0103486062069864  0  
490  992  2  1  0.0103496214057451  0  
491  994  2  1  0.0103554643441973  0  
492  996  2  1  0.0103562454148478  0  
493  998  2  1  0.0103463410411189  0  
494  1000  2  1  0.0103570296655169  0  
495  1002  2  1  0.0103551691725207  0  
496  1004  2  1  0.0103574796473523  0  
497  1006  2  1  0.0103577089150480  0  
498  1008  2  1  0.0103588707869551  0  
499  1010  2  1  0.0103603847406176  0  
500  1012  2  1  0.0103610352454622  0  
501  1014  2  1  0.0103620858749787  0  
502  1016  2  1  0.0103589082997823  0  
503  1018  2  1  0.0103571366198762  0  
504  1020  2  1  0.0103688292168444  0  
505  1022  2  1  0.0103663561353073  0  
506  1024  2  1  0.0103549653884462  0  
507  1026  2  1  0.0103673642599218  0  
508  1028  2  1  0.0103702142119040  0  
509  1030  2  1  0.0103670288647828  0  
510  1032  2  1  0.0103678897727022  0  
511  1034  2  1  0.0103696073366840  0  
512  1036  2  1  0.0103712990894716  0  
513  1038  2  1  0.0103725764927986  0  
514  1040  2  1  0.0103736665774461  0  
515  1042  2  1  0.0103753764862621  0  
516  1044  2  1  0.0103767706053701  0  
517  1046  2  1  0.0103775401606070  0  
518  1048  2  1  0.0103789273153316  0  
519  1050  2  1  0.0103802918793930  0  
520  1052  2  1  0.0103812592095709  0  
521  1054  2  1  0.0103824132881156  0  
522  1056  2  1  0.0103821086787647  0  
523  1058  2  1  0.0103851472277910  0  
524  1060  2  1  0.0103858823865770  0  
525  1062  2  1  0.0103867939911828  0  
526  1064  2  1  0.0103958861711085  0  
527  1066  2  1  0.0103872097105452  0  
528  1068  2  1  0.0103809699738446  0  
529  1070  2  1  0.0103880020394168  0  
530  1072  2  1  0.0103898503027868  0  
531  1074  2  1  0.0103932418625272  0  
532  1076  2  1  0.0667557237316621  0  
533  1078  2  1  0.0656331315011143  0  
534  1080  2  1  0.0265224081763275  0  
535  1082  2  1  0.0126614997495310  0  
536  1084  2  1  0.0098274384066752  0  
537  1086  2  1  0.0091393499311117  0  
538  1088  2  1  0.0089959392696279  0  
539  1090  2  1  0.0090636105020329  0  
540  1092  2  1  0.0091583956801388  0  
541  1094  2  1  0.0092486109271344  0  
542  1096  2  1  0.0093263807927617  0  
543  1098  2  1  0.0093935841426212  0  
544  1100  2  1  0.0094597171341768  0  
545  1102  2  1  0.0095389243870359  0  
546  1104  2  1  0.0095572793771567  0  
547  1106  2  1  0.0096209908683096  0  
548  1108  2  1  0.0096647292762367  0  
549  1110  2  1  0.0097044174685010  0  
550  1112  2  1  0.0097404541445719  0  
551  1114  2  1  0.0097767258108183  0  
552  1116  2  1  0.0097984675267976  0  
553  1118  2  1  0.0098204588395805  0  
554  1120  2  1  0.0098567963846812  0  
555  1122  2  1  0.0098774724510132  0  
556  1124  2  1  0.0098983170878704  0  
557  1126  2  1  0.0099191145256569  0  
558  1128  2  1  0.0099380246891411  0  
559  1130  2  1  0.0099566097847976  0  
560  1132  2  1  0.0099746968658408  0  
561  1134  2  1  0.0099901928748473  0  
562  1136  2  1  0.0100050140324911  0  
563  1138  2  1  0.0100091967748621  0  
564  1140  2  1  0.0100336374384608  0  
565  1142  2  1  0.0100525172042178  0  
566  1144  2  1  0.0100584077797846  0  
567  1146  2  1  0.0100700715671259  0  
568  1148  2  1  0.0100792640153390  0  
569  1150  2  1  0.0100915982732893  0  
570  1152  2  1  0.0101019939485005  0  
571  1154  2  1  0.0101109905609731  0  
572  1156  2  1  0.0101201312611338  0  
573  1158  2  1  0.0101283345315328  0  
574  1160  2  1  0.0101368197958674  0  
575  1162  2  1  0.0101446811833926  0  
