"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Energy"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
254	-3.805790912947599e-02	2.871247057406585e+00	1.223295163893530e+00	1.278386733788717e+01	2.064162663950682e+00	2.533786699777891e+05	5.303291139568955e-11	1.317610857753948e-06	-1.544361898364599e-07	1.913384767249227e-05	1.013240521986617e+05	2.885437265741846e+02	3.391933248019962e+00	3.108601921993126e-02	
255	2.121348386164783e-01	3.107394561006919e-01	1.223365521999652e+00	-9.795994303549070e-01	2.690170491780055e+00	2.532249552552200e+05	-1.121397450454253e-07	-1.765260875252750e-07	-1.799578495109699e-07	8.942166459746659e-05	1.012886420884663e+05	2.884262991712425e+02	-1.601736219671505e+00	6.873773484267150e-03	
256	-4.249908840662445e-01	1.695084776118070e+00	1.223528596251883e+00	1.103905984715336e+01	5.743715744752275e+00	2.534305501786702e+05	3.808589665865725e-09	1.256756972267681e-06	-1.474544699675562e-07	-1.737760612741113e-05	1.013469078534554e+05	2.885537507736898e+02	6.615125293379707e+00	2.986625949551670e-02	
257	-1.238014454358082e-01	7.217214683315769e-02	1.224012572952180e+00	5.815477456836367e-01	5.671651496373755e-01	2.535047269704526e+05	-1.773416746786438e-09	-3.660276277628327e-07	-1.665525195537754e-08	-8.475084905512631e-05	1.014017829667252e+05	2.885958341328196e+02	1.435382410453006e+01	1.948726021076248e-03	
258	1.238014454358079e-01	7.217214683315451e-02	1.223408015794446e+00	-8.694528583303779e-01	8.916790023227589e-01	2.532488501384514e+05	-1.107848033310432e-07	-1.095603425760316e-07	-5.966951366342954e-08	5.422611138783395e-05	1.012992864948846e+05	2.884465906047523e+02	-1.006212262591563e-01	2.989913247219610e-03	
259	-4.939975054951794e-01	9.094035131155602e-01	1.223845261170915e+00	4.705875735114542e+00	6.269572174044480e+00	2.534850195358442e+05	3.188293185019120e-09	8.748123594415347e-07	1.155020799004092e-07	-9.196207975037396e-05	1.013839652372849e+05	2.885845707365806e+02	1.184109960300092e+01	1.880870669859536e-02	
260	1.870762194627422e-01	1.321832675801335e+00	1.223196139571310e+00	9.312006344834517e+00	3.413022142103761e+00	2.533194706902191e+05	-2.713261149089874e-08	1.432687113833708e-06	8.238039539421038e-08	2.864125417545438e-05	1.013117054617087e+05	2.885319227025217e+02	1.650749077520496e+00	2.381070179561831e-02	
261	-6.608383468251806e-01	4.824345727691100e-01	1.223812336812652e+00	4.350823737539903e+00	2.389369605870717e+00	2.534691660887668e+05	-7.527511947102994e-10	1.483032985305499e-07	9.457514815736090e-08	-9.857033728621900e-05	1.013836398779100e+05	2.885914084144181e+02	1.179521617684363e+01	1.190978722323181e-02	
262	2.071048477018978e+00	2.190637757783952e+00	1.223191385666053e+00	1.332136769267427e+01	3.297306842445543e-01	2.533435742861483e+05	-5.206696407356048e-09	1.102721167711707e-06	-8.208316382152248e-08	2.837803913280368e-05	1.013083962268778e+05	2.885236194623877e+02	1.184068097279974e+00	3.199247711769837e-02	
263	6.430761763935499e-01	3.046738084913877e-01	1.223119752457818e+00	-2.977410550521264e+00	1.388793738746904e+00	2.531831390972553e+05	-9.300402137313313e-08	-1.017313924212004e-07	-2.643011014491492e-07	6.756355287507176e-05	1.012714906896216e+05	2.884354049865019e+02	-4.020492226534811e+00	7.889391316232253e-03	
264	-6.494591194892471e-01	2.847050705284596e+00	1.223384437456342e+00	1.147954882910569e+01	1.689177364800792e+00	2.533912211013289e+05	-6.461957635650606e-10	1.329077182532501e-06	-1.398012390296799e-07	-9.298441000282764e-06	1.013344784562016e+05	2.885523598022306e+02	4.862284050430028e+00	2.785173361071060e-02	
265	4.026434118405794e-01	9.841664616345893e-01	1.223318760318956e+00	2.226709383087250e+00	2.660590776959819e+00	2.532139313102293e+05	-1.064364567593401e-07	3.489347639717977e-07	-3.430987800534524e-07	5.376836634241045e-05	1.012836046023448e+05	2.884229792094667e+02	-2.312141821353090e+00	8.330197961886500e-03	
266	2.617982473936873e+00	3.624778493304471e+00	1.223162568449515e+00	1.664149728011351e+01	3.167777974097660e-01	2.533717076752087e+05	2.257519726711621e-09	1.192179379216896e-06	1.880327937797688e-08	3.082415787503123e-06	1.013033841397462e+05	2.885161423352207e+02	4.772443585038851e-01	3.996253052274000e-02	
267	2.200997647101720e+00	7.236152056536846e-01	1.223444886143120e+00	6.764876651325326e-01	-1.132411183417513e+00	2.533028026250395e+05	-2.703693047223510e-08	6.069731937063949e-07	-2.335828972466203e-07	3.106286749243736e-05	1.013208366088172e+05	2.884992592684083e+02	2.938458442696459e+00	3.166415121049235e-03	
268	-3.234891249374247e-01	2.460750678697662e-01	1.224006750161257e+00	2.045814522894027e+00	1.734006185656779e+00	2.535053962392191e+05	-2.245287955560116e-09	-2.982179738708624e-07	-7.114220590409559e-08	-1.244042068719864e-04	1.014009833167904e+05	2.885949311634978e+02	1.424105440564503e+01	6.433567963599870e-03	
269	1.526494663286765e+00	3.594085126765493e+00	1.223148304494146e+00	1.544061529828414e+01	6.610708928339617e-01	2.533642255034048e+05	6.385514339513065e-10	1.605570780327525e-06	-3.514688706740543e-08	9.212322765961289e-06	1.013066353108572e+05	2.885287664911096e+02	9.357369704163117e-01	3.710562497763500e-02	
EXT_ITER= 600
AOA= 0.000000000000000e+00
SIDESLIP_ANGLE= 0.000000000000000e+00
INITIAL_BCTHRUST= 4.000000000000000e+03
DCD_DCL_VALUE= 0.000000000000000e+00
DCMX_DCL_VALUE= 0.000000000000000e+00
DCMY_DCL_VALUE= 0.000000000000000e+00
DCMZ_DCL_VALUE= 0.000000000000000e+00
