Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  deleted_Columns  
379  768  2  1  0.0144637980532890  0  
380  770  2  1  0.0144689726217276  0  
381  772  2  1  0.0144697714254991  0  
382  774  2  1  0.0144764399482579  0  
383  776  2  1  0.0144813219132471  0  
384  778  2  1  0.0144835902150648  0  
385  780  2  1  0.0144889460275917  0  
386  782  2  1  0.0144910735903858  0  
387  784  2  1  0.0144973348063229  0  
388  786  2  1  0.0145471024648876  0  
389  788  2  1  0.0146253338131164  0  
390  790  2  1  0.0145528079499568  0  
391  792  2  1  0.0145857482640515  0  
392  794  2  1  0.0145920228886795  0  
393  796  2  1  0.0145878894445400  0  
394  798  2  1  0.0145798320906019  0  
395  800  2  1  0.0145804579772825  0  
396  802  2  1  0.0145948013445625  0  
397  804  2  1  0.0145885315710493  0  
398  806  2  1  0.0145888569114122  0  
399  808  2  1  0.0145937491336863  0  
400  810  2  1  0.0146017375816212  0  
401  812  2  1  0.0146031022722211  0  
402  814  2  1  0.0146067818469419  0  
403  816  2  1  0.0146137835804647  0  
404  818  2  1  0.0146187983195492  0  
405  820  2  1  0.0146206403454950  0  
406  822  2  1  0.0146282724744304  0  
407  824  2  1  0.0146355277908491  0  
408  826  2  1  0.0146370665555983  0  
409  828  2  1  0.0146414102387242  0  
410  830  2  1  0.0146500530952390  0  
411  832  2  1  0.0146575569042688  0  
412  834  2  1  0.0146580833461246  0  
413  836  2  1  0.0146616506500879  0  
414  838  2  1  0.0146829235889189  0  
415  840  2  1  0.0146757724819622  0  
416  842  2  1  0.0172609054979088  0  
