TimeWindow  TotalIterations  Iterations  Convergence  
7604  61289  10  1  
7605  61298  9  1  
7606  61305  7  1  
7607  61315  10  1  
7608  61326  11  1  
7609  61334  8  1  
7610  61344  10  1  
7611  61353  9  1  
7612  61362  9  1  
7613  61372  10  1  
7614  61381  9  1  
7615  61390  9  1  
7616  61400  10  1  
7617  61409  9  1  
7618  61418  9  1  
7619  61427  9  1  
7620  61435  8  1  
7621  61445  10  1  
7622  61455  10  1  
7623  61465  10  1  
7624  61474  9  1  
7625  61484  10  1  
7626  61494  10  1  
7627  61504  10  1  
7628  61516  12  1  
7629  61524  8  1  
7630  61534  10  1  
7631  61543  9  1  
7632  61553  10  1  
7633  61563  10  1  
7634  61572  9  1  
7635  61581  9  1  
7636  61592  11  1  
7637  61603  11  1  
7638  61614  11  1  
7639  61624  10  1  
7640  61634  10  1  
7641  61644  10  1  
7642  61654  10  1  
7643  61663  9  1  
7644  61672  9  1  
7645  61682  10  1  
7646  61694  12  1  
7647  61705  11  1  
7648  61717  12  1  
7649  61729  12  1  
7650  61741  12  1  
7651  61750  9  1  
7652  61761  11  1  
7653  61771  10  1  
7654  61782  11  1  
7655  61793  11  1  
7656  61803  10  1  
7657  61813  10  1  
7658  61824  11  1  
7659  61835  11  1  
7660  61844  9  1  
7661  61856  12  1  
7662  61866  10  1  
7663  61875  9  1  
7664  61883  8  1  
7665  61893  10  1  
7666  61902  9  1  
7667  61912  10  1  
7668  61923  11  1  
7669  61931  8  1  
7670  61941  10  1  
7671  61950  9  1  
7672  61960  10  1  
7673  61970  10  1  
7674  61979  9  1  
7675  61989  10  1  
7676  61999  10  1  
7677  62006  7  1  
7678  62015  9  1  
7679  62024  9  1  
7680  62033  9  1  
7681  62041  8  1  
7682  62050  9  1  
7683  62057  7  1  
7684  62066  9  1  
7685  62075  9  1  
7686  62082  7  1  
7687  62090  8  1  
7688  62099  9  1  
7689  62108  9  1  
7690  62117  9  1  
7691  62125  8  1  
7692  62133  8  1  
7693  62141  8  1  
7694  62149  8  1  
7695  62157  8  1  
7696  62166  9  1  
7697  62175  9  1  
7698  62185  10  1  
7699  62194  9  1  
7700  62203  9  1  
7701  62212  9  1  
7702  62221  9  1  
7703  62229  8  1  
7704  62238  9  1  
7705  62246  8  1  
7706  62256  10  1  
7707  62264  8  1  
7708  62272  8  1  
7709  62281  9  1  
7710  62290  9  1  
7711  62300  10  1  
7712  62308  8  1  
7713  62318  10  1  
7714  62328  10  1  
7715  62338  10  1  
7716  62349  11  1  
7717  62358  9  1  
7718  62367  9  1  
7719  62376  9  1  
7720  62386  10  1  
7721  62397  11  1  
7722  62407  10  1  
7723  62417  10  1  
7724  62428  11  1  
7725  62437  9  1  
7726  62446  9  1  
7727  62456  10  1  
7728  62466  10  1  
7729  62477  11  1  
7730  62487  10  1  
7731  62496  9  1  
7732  62506  10  1  
7733  62516  10  1  
7734  62525  9  1  
7735  62535  10  1  
7736  62545  10  1  
7737  62554  9  1  
7738  62564  10  1  
7739  62573  9  1  
7740  62582  9  1  
7741  62591  9  1  
7742  62600  9  1  
7743  62611  11  1  
7744  62622  11  1  
7745  62630  8  1  
7746  62640  10  1  
7747  62649  9  1  
7748  62658  9  1  
7749  62668  10  1  
7750  62680  12  1  
7751  62690  10  1  
7752  62699  9  1  
7753  62710  11  1  
7754  62721  11  1  
7755  62731  10  1  
7756  62740  9  1  
7757  62750  10  1  
7758  62760  10  1  
7759  62772  12  1  
7760  62785  13  1  
7761  62797  12  1  
7762  62809  12  1  
7763  62821  12  1  
7764  62832  11  1  
7765  62844  12  1  
7766  62854  10  1  
7767  62864  10  1  
7768  62874  10  1  
7769  62885  11  1  
7770  62895  10  1  
7771  62906  11  1  
7772  62916  10  1  
7773  62925  9  1  
7774  62934  9  1  
7775  62943  9  1  
7776  62952  9  1  
7777  62960  8  1  
7778  62968  8  1  
7779  62976  8  1  
7780  62984  8  1  
7781  62991  7  1  
7782  62998  7  1  
7783  63006  8  1  
7784  63014  8  1  
7785  63022  8  1  
7786  63030  8  1  
7787  63038  8  1  
7788  63046  8  1  
7789  63054  8  1  
7790  63061  7  1  
7791  63068  7  1  
7792  63076  8  1  
7793  63083  7  1  
7794  63090  7  1  
7795  63098  8  1  
7796  63107  9  1  
7797  63115  8  1  
7798  63124  9  1  
7799  63133  9  1  
7800  63142  9  1  
7801  63151  9  1  
7802  63160  9  1  
7803  63168  8  1  
7804  63176  8  1  
7805  63184  8  1  
7806  63193  9  1  
7807  63202  9  1  
7808  63211  9  1  
7809  63221  10  1  
7810  63230  9  1  
7811  63239  9  1  
7812  63248  9  1  
7813  63256  8  1  
7814  63265  9  1  
7815  63277  12  1  
7816  63285  8  1  
7817  63294  9  1  
7818  63304  10  1  
7819  63312  8  1  
7820  63321  9  1  
7821  63331  10  1  
7822  63340  9  1  
7823  63350  10  1  
7824  63359  9  1  
7825  63368  9  1  
7826  63378  10  1  
7827  63389  11  1  
7828  63400  11  1  
7829  63410  10  1  
7830  63420  10  1  
7831  63429  9  1  
7832  63439  10  1  
7833  63448  9  1  
7834  63458  10  1  
7835  63469  11  1  
7836  63478  9  1  
7837  63486  8  1  
7838  63496  10  1  
7839  63505  9  1  
7840  63516  11  1  
7841  63527  11  1  
7842  63538  11  1  
7843  63549  11  1  
7844  63559  10  1  
7845  63569  10  1  
7846  63580  11  1  
7847  63590  10  1  
7848  63601  11  1  
7849  63612  11  1  
7850  63623  11  1  
7851  63633  10  1  
7852  63643  10  1  
7853  63654  11  1  
7854  63665  11  1  
7855  63675  10  1  
7856  63686  11  1  
7857  63698  12  1  
7858  63710  12  1  
7859  63722  12  1  
7860  63734  12  1  
7861  63745  11  1  
7862  63756  11  1  
7863  63767  11  1  
7864  63778  11  1  
7865  63790  12  1  
7866  63800  10  1  
7867  63810  10  1  
7868  63820  10  1  
7869  63832  12  1  
7870  63844  12  1  
7871  63853  9  1  
7872  63865  12  1  
7873  63875  10  1  
7874  63885  10  1  
7875  63893  8  1  
7876  63905  12  1  
7877  63915  10  1  
7878  63924  9  1  
7879  63934  10  1  
7880  63942  8  1  
7881  63950  8  1  
7882  63957  7  1  
7883  63964  7  1  
7884  63972  8  1  
7885  63980  8  1  
7886  63988  8  1  
7887  63996  8  1  
7888  64005  9  1  
7889  64013  8  1  
7890  64022  9  1  
7891  64030  8  1  
7892  64038  8  1  
7893  64046  8  1  
7894  64054  8  1  
7895  64062  8  1  
7896  64070  8  1  
7897  64080  10  1  
7898  64088  8  1  
7899  64098  10  1  
7900  64107  9  1  
7901  64116  9  1  
7902  64126  10  1  
7903  64136  10  1  
7904  64144  8  1  
7905  64155  11  1  
7906  64163  8  1  
7907  64173  10  1  
7908  64183  10  1  
7909  64193  10  1  
7910  64203  10  1  
7911  64212  9  1  
7912  64220  8  1  
7913  64230  10  1  
7914  64239  9  1  
7915  64248  9  1  
7916  64258  10  1  
7917  64266  8  1  
7918  64277  11  1  
7919  64287  10  1  
7920  64297  10  1  
7921  64306  9  1  
7922  64316  10  1  
7923  64327  11  1  
7924  64337  10  1  
7925  64346  9  1  
7926  64354  8  1  
7927  64363  9  1  
7928  64372  9  1  
7929  64381  9  1  
7930  64391  10  1  
7931  64399  8  1  
7932  64408  9  1  
7933  64417  9  1  
7934  64427  10  1  
7935  64437  10  1  
7936  64446  9  1  
7937  64455  9  1  
7938  64464  9  1  
7939  64473  9  1  
7940  64482  9  1  
7941  64492  10  1  
7942  64501  9  1  
7943  64511  10  1  
7944  64522  11  1  
7945  64534  12  1  
7946  64546  12  1  
7947  64558  12  1  
7948  64568  10  1  
7949  64581  13  1  
7950  64594  13  1  
7951  64605  11  1  
7952  64618  13  1  
7953  64631  13  1  
7954  64643  12  1  
7955  64655  12  1  
7956  64667  12  1  
7957  64678  11  1  
7958  64688  10  1  
7959  64701  13  1  
7960  64713  12  1  
7961  64724  11  1  
7962  64736  12  1  
7963  64746  10  1  
7964  64758  12  1  
7965  64771  13  1  
7966  64782  11  1  
7967  64794  12  1  
7968  64804  10  1  
7969  64815  11  1  
7970  64826  11  1  
7971  64839  13  1  
7972  64855  16  1  
7973  64870  15  1  
7974  64881  11  1  
7975  64901  20  1  
7976  64911  10  1  
7977  64921  10  1  
7978  64930  9  1  
7979  64941  11  1  
7980  64951  10  1  
7981  64961  10  1  
7982  64970  9  1  
7983  64981  11  1  
7984  64992  11  1  
7985  65003  11  1  
7986  65013  10  1  
7987  65021  8  1  
7988  65032  11  1  
7989  65043  11  1  
7990  65053  10  1  
7991  65062  9  1  
7992  65071  9  1  
7993  65080  9  1  
7994  65088  8  1  
7995  65096  8  1  
7996  65105  9  1  
7997  65115  10  1  
7998  65125  10  1  
7999  65136  11  1  
8000  65145  9  1  
8001  65155  10  1  
8002  65166  11  1  
8003  65176  10  1  
8004  65184  8  1  
8005  65193  9  1  
8006  65202  9  1  
8007  65210  8  1  
8008  65218  8  1  
8009  65228  10  1  
8010  65237  9  1  
8011  65244  7  1  
8012  65252  8  1  
8013  65260  8  1  
8014  65268  8  1  
8015  65275  7  1  
8016  65285  10  1  
8017  65293  8  1  
8018  65301  8  1  
8019  65310  9  1  
8020  65319  9  1  
8021  65328  9  1  
8022  65337  9  1  
8023  65347  10  1  
8024  65355  8  1  
8025  65363  8  1  
8026  65372  9  1  
8027  65381  9  1  
8028  65389  8  1  
8029  65397  8  1  
8030  65407  10  1  
8031  65416  9  1  
8032  65425  9  1  
8033  65436  11  1  
8034  65444  8  1  
8035  65453  9  1  
8036  65462  9  1  
8037  65471  9  1  
8038  65481  10  1  
8039  65490  9  1  
8040  65498  8  1  
8041  65506  8  1  
8042  65515  9  1  
8043  65523  8  1  
8044  65532  9  1  
8045  65542  10  1  
8046  65551  9  1  
8047  65560  9  1  
8048  65568  8  1  
8049  65579  11  1  
8050  65588  9  1  
8051  65597  9  1  
8052  65606  9  1  
8053  65618  12  1  
8054  65628  10  1  
8055  65638  10  1  
8056  65649  11  1  
8057  65659  10  1  
8058  65669  10  1  
8059  65679  10  1  
8060  65690  11  1  
8061  65700  10  1  
8062  65714  14  1  
8063  65721  7  1  
8064  65728  7  1  
8065  65738  10  1  
8066  65749  11  1  
8067  65761  12  1  
8068  65771  10  1  
8069  65780  9  1  
8070  65789  9  1  
8071  65799  10  1  
8072  65807  8  1  
8073  65816  9  1  
8074  65826  10  1  
8075  65835  9  1  
8076  65845  10  1  
8077  65854  9  1  
8078  65863  9  1  
8079  65873  10  1  
8080  65883  10  1  
8081  65893  10  1  
8082  65903  10  1  
8083  65913  10  1  
8084  65924  11  1  
8085  65935  11  1  
8086  65945  10  1  
8087  65955  10  1  
8088  65966  11  1  
8089  65975  9  1  
8090  65985  10  1  
8091  65995  10  1  
8092  66005  10  1  
8093  66014  9  1  
8094  66024  10  1  
8095  66033  9  1  
8096  66042  9  1  
8097  66051  9  1  
8098  66060  9  1  
8099  66068  8  1  
8100  66076  8  1  
8101  66086  10  1  
8102  66096  10  1  
8103  66105  9  1  
8104  66113  8  1  
8105  66122  9  1  
8106  66130  8  1  
8107  66139  9  1  
8108  66148  9  1  
8109  66156  8  1  
8110  66165  9  1  
8111  66174  9  1  
8112  66183  9  1  
8113  66192  9  1  
8114  66201  9  1  
8115  66210  9  1  
8116  66218  8  1  
8117  66227  9  1  
8118  66236  9  1  
8119  66247  11  1  
8120  66256  9  1  
8121  66267  11  1  
8122  66277  10  1  
8123  66286  9  1  
8124  66296  10  1  
8125  66305  9  1  
8126  66315  10  1  
8127  66324  9  1  
8128  66333  9  1  
8129  66340  7  1  
8130  66350  10  1  
8131  66357  7  1  
8132  66364  7  1  
8133  66372  8  1  
8134  66381  9  1  
8135  66389  8  1  
8136  66397  8  1  
8137  66405  8  1  
8138  66413  8  1  
8139  66420  7  1  
8140  66428  8  1  
8141  66436  8  1  
8142  66444  8  1  
8143  66452  8  1  
8144  66460  8  1  
8145  66469  9  1  
8146  66478  9  1  
8147  66486  8  1  
8148  66496  10  1  
8149  66506  10  1  
8150  66516  10  1  
8151  66525  9  1  
8152  66534  9  1  
8153  66544  10  1  
8154  66553  9  1  
8155  66564  11  1  
8156  66575  11  1  
8157  66583  8  1  
8158  66594  11  1  
8159  66602  8  1  
8160  66609  7  1  
8161  66620  11  1  
8162  66629  9  1  
8163  66640  11  1  
8164  66649  9  1  
8165  66658  9  1  
8166  66668  10  1  
8167  66677  9  1  
8168  66685  8  1  
8169  66695  10  1  
8170  66705  10  1  
8171  66713  8  1  
8172  66723  10  1  
8173  66732  9  1  
8174  66741  9  1  
8175  66750  9  1  
8176  66761  11  1  
8177  66772  11  1  
8178  66782  10  1  
8179  66794  12  1  
8180  66803  9  1  
8181  66813  10  1  
8182  66824  11  1  
8183  66832  8  1  
8184  66840  8  1  
8185  66849  9  1  
8186  66859  10  1  
8187  66868  9  1  
8188  66877  9  1  
8189  66887  10  1  
8190  66898  11  1  
8191  66908  10  1  
8192  66919  11  1  
8193  66929  10  1  
8194  66939  10  1  
8195  66950  11  1  
8196  66959  9  1  
8197  66967  8  1  
8198  66976  9  1  
8199  66985  9  1  
8200  66994  9  1  
8201  67003  9  1  
8202  67011  8  1  
8203  67019  8  1  
8204  67026  7  1  
8205  67035  9  1  
8206  67042  7  1  
8207  67050  8  1  
8208  67058  8  1  
8209  67065  7  1  
8210  67073  8  1  
8211  67080  7  1  
8212  67087  7  1  
8213  67095  8  1  
8214  67102  7  1  
8215  67110  8  1  
8216  67117  7  1  
8217  67125  8  1  
8218  67132  7  1  
8219  67140  8  1  
8220  67147  7  1  
8221  67154  7  1  
8222  67163  9  1  
8223  67171  8  1  
8224  67177  6  1  
8225  67184  7  1  
8226  67192  8  1  
8227  67200  8  1  
8228  67208  8  1  
8229  67216  8  1  
8230  67224  8  1  
8231  67233  9  1  
8232  67241  8  1  
8233  67249  8  1  
8234  67258  9  1  
8235  67267  9  1  
8236  67274  7  1  
8237  67284  10  1  
8238  67292  8  1  
8239  67300  8  1  
8240  67308  8  1  
8241  67315  7  1  
8242  67323  8  1  
8243  67331  8  1  
8244  67339  8  1  
8245  67348  9  1  
8246  67356  8  1  
8247  67364  8  1  
8248  67373  9  1  
8249  67382  9  1  
8250  67391  9  1  
8251  67399  8  1  
8252  67408  9  1  
8253  67415  7  1  
8254  67423  8  1  
8255  67433  10  1  
8256  67442  9  1  
8257  67452  10  1  
8258  67461  9  1  
8259  67471  10  1  
8260  67480  9  1  
8261  67488  8  1  
8262  67498  10  1  
8263  67508  10  1  
8264  67517  9  1  
8265  67527  10  1  
8266  67538  11  1  
8267  67547  9  1  
8268  67557  10  1  
8269  67565  8  1  
8270  67576  11  1  
8271  67587  11  1  
8272  67600  13  1  
8273  67611  11  1  
8274  67621  10  1  
8275  67633  12  1  
8276  67646  13  1  
8277  67656  10  1  
8278  67668  12  1  
8279  67680  12  1  
8280  67692  12  1  
8281  67703  11  1  
8282  67716  13  1  
8283  67726  10  1  
8284  67737  11  1  
8285  67746  9  1  
8286  67757  11  1  
8287  67768  11  1  
8288  67777  9  1  
8289  67787  10  1  
8290  67798  11  1  
8291  67809  11  1  
8292  67821  12  1  
8293  67831  10  1  
8294  67842  11  1  
8295  67853  11  1  
8296  67864  11  1  
8297  67874  10  1  
8298  67884  10  1  
8299  67894  10  1  
8300  67905  11  1  
8301  67915  10  1  
8302  67923  8  1  
8303  67933  10  1  
8304  67943  10  1  
8305  67952  9  1  
8306  67961  9  1  
8307  67970  9  1  
8308  67979  9  1  
8309  67988  9  1  
8310  67995  7  1  
8311  68003  8  1  
8312  68012  9  1  
8313  68021  9  1  
8314  68030  9  1  
8315  68038  8  1  
8316  68048  10  1  
8317  68057  9  1  
8318  68065  8  1  
8319  68074  9  1  
8320  68083  9  1  
8321  68093  10  1  
8322  68103  10  1  
8323  68112  9  1  
8324  68121  9  1  
8325  68130  9  1  
8326  68139  9  1  
8327  68147  8  1  
8328  68158  11  1  
8329  68169  11  1  
8330  68179  10  1  
8331  68189  10  1  
8332  68198  9  1  
8333  68209  11  1  
8334  68221  12  1  
8335  68229  8  1  
8336  68241  12  1  
8337  68253  12  1  
8338  68263  10  1  
8339  68273  10  1  
8340  68283  10  1  
8341  68293  10  1  
8342  68302  9  1  
8343  68312  10  1  
8344  68321  9  1  
8345  68330  9  1  
8346  68339  9  1  
8347  68351  12  1  
8348  68360  9  1  
8349  68369  9  1  
8350  68378  9  1  
8351  68388  10  1  
8352  68397  9  1  
8353  68406  9  1  
8354  68415  9  1  
8355  68424  9  1  
8356  68435  11  1  
8357  68445  10  1  
8358  68454  9  1  
8359  68462  8  1  
8360  68470  8  1  
8361  68479  9  1  
8362  68488  9  1  
8363  68497  9  1  
8364  68506  9  1  
8365  68515  9  1  
8366  68523  8  1  
8367  68533  10  1  
8368  68543  10  1  
8369  68554  11  1  
8370  68563  9  1  
8371  68572  9  1  
8372  68582  10  1  
8373  68591  9  1  
8374  68600  9  1  
8375  68611  11  1  
8376  68622  11  1  
8377  68631  9  1  
8378  68640  9  1  
8379  68649  9  1  
8380  68659  10  1  
8381  68668  9  1  
8382  68677  9  1  
8383  68686  9  1  
8384  68695  9  1  
8385  68703  8  1  
8386  68712  9  1  
8387  68721  9  1  
8388  68731  10  1  
8389  68740  9  1  
8390  68749  9  1  
8391  68758  9  1  
8392  68767  9  1  
8393  68776  9  1  
8394  68786  10  1  
8395  68796  10  1  
8396  68806  10  1  
8397  68816  10  1  
8398  68827  11  1  
8399  68837  10  1  
8400  68846  9  1  
8401  68855  9  1  
8402  68863  8  1  
8403  68871  8  1  
8404  68880  9  1  
8405  68889  9  1  
8406  68898  9  1  
8407  68910  12  1  
8408  68921  11  1  
8409  68930  9  1  
8410  68941  11  1  
8411  68951  10  1  
8412  68962  11  1  
8413  68972  10  1  
8414  68983  11  1  
8415  68993  10  1  
8416  69004  11  1  
8417  69016  12  1  
8418  69026  10  1  
8419  69035  9  1  
8420  69045  10  1  
8421  69054  9  1  
8422  69061  7  1  
8423  69070  9  1  
8424  69078  8  1  
8425  69086  8  1  
8426  69093  7  1  
8427  69100  7  1  
8428  69108  8  1  
8429  69115  7  1  
8430  69122  7  1  
8431  69130  8  1  
8432  69137  7  1  
8433  69145  8  1  
8434  69152  7  1  
8435  69159  7  1  
8436  69166  7  1  
8437  69172  6  1  
8438  69180  8  1  
8439  69188  8  1  
8440  69195  7  1  
8441  69205  10  1  
8442  69213  8  1  
8443  69221  8  1  
8444  69228  7  1  
8445  69238  10  1  
8446  69248  10  1  
8447  69257  9  1  
8448  69265  8  1  
8449  69275  10  1  
8450  69284  9  1  
8451  69293  9  1  
8452  69302  9  1  
8453  69309  7  1  
8454  69318  9  1  
8455  69327  9  1  
8456  69337  10  1  
8457  69348  11  1  
8458  69358  10  1  
8459  69368  10  1  
8460  69376  8  1  
8461  69384  8  1  
8462  69394  10  1  
8463  69403  9  1  
8464  69412  9  1  
8465  69421  9  1  
8466  69430  9  1  
8467  69439  9  1  
8468  69448  9  1  
8469  69457  9  1  
8470  69467  10  1  
8471  69476  9  1  
8472  69484  8  1  
8473  69494  10  1  
8474  69505  11  1  
8475  69512  7  1  
8476  69522  10  1  
8477  69530  8  1  
8478  69538  8  1  
8479  69547  9  1  
8480  69558  11  1  
8481  69567  9  1  
8482  69577  10  1  
8483  69587  10  1  
8484  69598  11  1  
8485  69607  9  1  
8486  69616  9  1  
8487  69626  10  1  
8488  69637  11  1  
8489  69650  13  1  
8490  69661  11  1  
8491  69671  10  1  
8492  69681  10  1  
8493  69691  10  1  
8494  69702  11  1  
8495  69712  10  1  
8496  69722  10  1  
8497  69731  9  1  
8498  69743  12  1  
8499  69754  11  1  
8500  69764  10  1  
8501  69777  13  1  
8502  69787  10  1  
8503  69798  11  1  
8504  69808  10  1  
8505  69818  10  1  
8506  69830  12  1  
8507  69841  11  1  
8508  69851  10  1  
8509  69860  9  1  
8510  69871  11  1  
8511  69881  10  1  
8512  69893  12  1  
8513  69903  10  1  
8514  69914  11  1  
8515  69926  12  1  
8516  69938  12  1  
8517  69952  14  1  
8518  69962  10  1  
8519  69974  12  1  
8520  69988  14  1  
8521  70002  14  1  
8522  70014  12  1  
8523  70024  10  1  
8524  70035  11  1  
8525  70047  12  1  
8526  70058  11  1  
8527  70068  10  1  
8528  70079  11  1  
8529  70091  12  1  
8530  70101  10  1  
8531  70112  11  1  
8532  70123  11  1  
8533  70133  10  1  
8534  70144  11  1  
8535  70154  10  1  
8536  70165  11  1  
8537  70175  10  1  
8538  70184  9  1  
8539  70193  9  1  
8540  70204  11  1  
8541  70213  9  1  
8542  70225  12  1  
8543  70236  11  1  
8544  70248  12  1  
8545  70257  9  1  
8546  70266  9  1  
8547  70276  10  1  
8548  70287  11  1  
8549  70297  10  1  
8550  70306  9  1  
8551  70316  10  1  
8552  70325  9  1  
8553  70334  9  1  
8554  70343  9  1  
8555  70351  8  1  
8556  70360  9  1  
8557  70368  8  1  
8558  70377  9  1  
8559  70386  9  1  
8560  70395  9  1  
8561  70402  7  1  
8562  70412  10  1  
8563  70421  9  1  
8564  70430  9  1  
8565  70438  8  1  
8566  70448  10  1  
8567  70458  10  1  
8568  70466  8  1  
8569  70476  10  1  
8570  70485  9  1  
8571  70494  9  1  
8572  70503  9  1  
8573  70512  9  1  
8574  70520  8  1  
8575  70531  11  1  
8576  70541  10  1  
8577  70550  9  1  
8578  70559  9  1  
8579  70568  9  1  
8580  70578  10  1  
8581  70589  11  1  
8582  70598  9  1  
8583  70610  12  1  
8584  70621  11  1  
8585  70631  10  1  
8586  70643  12  1  
8587  70655  12  1  
8588  70667  12  1  
8589  70679  12  1  
8590  70691  12  1  
8591  70704  13  1  
8592  70717  13  1  
8593  70729  12  1  
8594  70740  11  1  
8595  70751  11  1  
8596  70765  14  1  
8597  70778  13  1  
8598  70792  14  1  
8599  70806  14  1  
8600  70825  19  1  
8601  70836  11  1  
8602  70848  12  1  
8603  70861  13  1  
8604  70873  12  1  
8605  70883  10  1  
8606  70895  12  1  
8607  70908  13  1  
8608  70922  14  1  
8609  70935  13  1  
8610  70947  12  1  
8611  70957  10  1  
8612  70966  9  1  
8613  70976  10  1  
8614  70987  11  1  
8615  70997  10  1  
8616  71008  11  1  
8617  71016  8  1  
8618  71025  9  1  
8619  71033  8  1  
8620  71044  11  1  
8621  71055  11  1  
8622  71064  9  1  
8623  71075  11  1  
8624  71086  11  1  
8625  71097  11  1  
8626  71108  11  1  
8627  71120  12  1  
8628  71131  11  1  
8629  71143  12  1  
8630  71153  10  1  
8631  71163  10  1  
8632  71172  9  1  
8633  71181  9  1  
8634  71189  8  1  
8635  71199  10  1  
8636  71208  9  1  
8637  71217  9  1  
8638  71227  10  1  
8639  71236  9  1  
8640  71245  9  1  
8641  71253  8  1  
8642  71262  9  1  
8643  71270  8  1  
8644  71279  9  1  
8645  71288  9  1  
8646  71297  9  1  
8647  71306  9  1  
8648  71315  9  1  
8649  71324  9  1  
8650  71333  9  1  
8651  71341  8  1  
8652  71349  8  1  
8653  71358  9  1  
8654  71368  10  1  
8655  71378  10  1  
8656  71387  9  1  
8657  71396  9  1  
8658  71406  10  1  
8659  71416  10  1  
8660  71425  9  1  
8661  71434  9  1  
8662  71443  9  1  
8663  71452  9  1  
8664  71461  9  1  
8665  71471  10  1  
8666  71480  9  1  
8667  71488  8  1  
8668  71498  10  1  
8669  71507  9  1  
8670  71517  10  1  
8671  71526  9  1  
8672  71535  9  1  
8673  71544  9  1  
8674  71553  9  1  
8675  71561  8  1  
8676  71570  9  1  
8677  71579  9  1  
8678  71588  9  1  
8679  71598  10  1  
8680  71607  9  1  
8681  71617  10  1  
8682  71626  9  1  
8683  71636  10  1  
8684  71646  10  1  
8685  71656  10  1  
8686  71666  10  1  
8687  71676  10  1  
8688  71685  9  1  
8689  71694  9  1  
8690  71701  7  1  
8691  71712  11  1  
8692  71722  10  1  
8693  71731  9  1  
8694  71740  9  1  
8695  71750  10  1  
8696  71759  9  1  
8697  71770  11  1  
8698  71779  9  1  
8699  71788  9  1  
8700  71799  11  1  
8701  71809  10  1  
8702  71820  11  1  
8703  71830  10  1  
8704  71841  11  1  
8705  71851  10  1  
8706  71863  12  1  
8707  71874  11  1  
8708  71885  11  1  
8709  71896  11  1  
8710  71908  12  1  
8711  71920  12  1  
8712  71932  12  1  
8713  71942  10  1  
8714  71955  13  1  
8715  71967  12  1  
8716  71978  11  1  
8717  71989  11  1  
8718  71999  10  1  
8719  72009  10  1  
8720  72019  10  1  
8721  72029  10  1  
8722  72040  11  1  
8723  72051  11  1  
8724  72063  12  1  
8725  72072  9  1  
8726  72084  12  1  
8727  72095  11  1  
8728  72106  11  1  
8729  72119  13  1  
8730  72130  11  1  
8731  72141  11  1  
8732  72153  12  1  
8733  72164  11  1  
8734  72175  11  1  
8735  72186  11  1  
8736  72196  10  1  
8737  72207  11  1  
8738  72218  11  1  
8739  72229  11  1  
8740  72238  9  1  
8741  72248  10  1  
8742  72257  9  1  
8743  72266  9  1  
8744  72275  9  1  
8745  72286  11  1  
8746  72295  9  1  
8747  72304  9  1  
8748  72313  9  1  
8749  72320  7  1  
8750  72328  8  1  
8751  72337  9  1  
8752  72346  9  1  
8753  72354  8  1  
8754  72363  9  1  
8755  72371  8  1  
8756  72379  8  1  
8757  72387  8  1  
8758  72395  8  1  
8759  72403  8  1  
8760  72411  8  1  
8761  72419  8  1  
8762  72426  7  1  
8763  72435  9  1  
8764  72443  8  1  
8765  72452  9  1  
8766  72459  7  1  
8767  72467  8  1  
8768  72476  9  1  
8769  72485  9  1  
8770  72494  9  1  
8771  72502  8  1  
8772  72510  8  1  
8773  72518  8  1  
8774  72526  8  1  
8775  72534  8  1  
8776  72542  8  1  
8777  72549  7  1  
8778  72556  7  1  
8779  72565  9  1  
8780  72573  8  1  
8781  72581  8  1  
8782  72589  8  1  
8783  72597  8  1  
8784  72606  9  1  
8785  72614  8  1  
8786  72622  8  1  
8787  72631  9  1  
8788  72640  9  1  
8789  72649  9  1  
8790  72657  8  1  
8791  72665  8  1  
8792  72674  9  1  
8793  72683  9  1  
8794  72692  9  1  
8795  72699  7  1  
8796  72709  10  1  
8797  72717  8  1  
8798  72727  10  1  
8799  72736  9  1  
8800  72743  7  1  
8801  72754  11  1  
8802  72765  11  1  
8803  72775  10  1  
8804  72784  9  1  
8805  72797  13  1  
8806  72808  11  1  
8807  72818  10  1  
8808  72829  11  1  
8809  72841  12  1  
8810  72853  12  1  
8811  72864  11  1  
8812  72876  12  1  
8813  72887  11  1  
8814  72898  11  1  
8815  72909  11  1  
8816  72920  11  1  
8817  72931  11  1  
8818  72944  13  1  
8819  72955  11  1  
8820  72966  11  1  
8821  72975  9  1  
8822  72986  11  1  
8823  72996  10  1  
8824  73007  11  1  
8825  73019  12  1  
8826  73033  14  1  
8827  73045  12  1  
8828  73057  12  1  
8829  73067  10  1  
8830  73079  12  1  
8831  73090  11  1  
8832  73101  11  1  
8833  73113  12  1  
8834  73123  10  1  
8835  73134  11  1  
8836  73145  11  1  
8837  73156  11  1  
8838  73168  12  1  
8839  73177  9  1  
8840  73188  11  1  
8841  73198  10  1  
8842  73209  11  1  
8843  73220  11  1  
8844  73230  10  1  
8845  73240  10  1  
8846  73251  11  1  
8847  73262  11  1  
8848  73274  12  1  
8849  73285  11  1  
8850  73295  10  1  
8851  73306  11  1  
8852  73318  12  1  
8853  73329  11  1  
8854  73342  13  1  
8855  73354  12  1  
8856  73365  11  1  
8857  73376  11  1  
8858  73387  11  1  
8859  73397  10  1  
8860  73407  10  1  
8861  73417  10  1  
8862  73426  9  1  
8863  73437  11  1  
8864  73447  10  1  
8865  73457  10  1  
8866  73467  10  1  
8867  73477  10  1  
8868  73488  11  1  
8869  73498  10  1  
8870  73507  9  1  
8871  73517  10  1  
8872  73526  9  1  
8873  73536  10  1  
